p=0, 4.239334583282471
p=5, 5.912258148193359
p=10, 7.061481475830078
p=15, 10.508087396621704
p=20, 10.044648170471191
p=25, 11.053608417510986
p=30, 11.49938702583313
p=35, 12.15907883644104
p=40, 14.1725013256073
p=45, 12.546766996383667
p=50, 15.2638418674469
p=55, 15.684056758880615
p=60, 18.245441198349
p=65, 19.619757175445557
p=70, 25.738065719604492
